Filename,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,NPofB10,NPofB15,NPofB20,NPofB25,NPofB30,NPofB35,NPofB40,NPofB45,NPofB50,NPofB55,NPofB60,NPofB65,NPofB70,NPofB75,NPofB80,NPofB85,NPofB90,NPofB95,NPofB100,NAverage_Pofb
xerces_4_2_begging.csv,0.028985507,0.036231884,0.072463768,0.072463768,0.094202899,0.101449275,0.173913043,0.260869565,0.289855072,0.311594203,0.355072464,0.391304348,0.449275362,0.52173913,0.688405797,0.739130435,0.789855072,0.905797101,1,0.383295195,0.543478261,0.608695652,0.673913043,0.724637681,0.775362319,0.804347826,0.826086957,0.847826087,0.876811594,0.905797101,0.920289855,0.934782609,0.949275362,0.949275362,0.956521739,0.963768116,0.97826087,0.992753623,1,0.854309687
xerces_4_2_decisionTable.csv,0.173913043,0.210144928,0.231884058,0.253623188,0.260869565,0.275362319,0.289855072,0.297101449,0.304347826,0.311594203,0.31884058,0.398550725,0.492753623,0.514492754,0.731884058,0.876811594,0.905797101,0.927536232,1,0.461861175,0.536231884,0.637681159,0.68115942,0.710144928,0.739130435,0.775362319,0.81884058,0.855072464,0.884057971,0.905797101,0.920289855,0.934782609,0.949275362,0.949275362,0.963768116,0.971014493,0.97826087,0.992753623,1,0.852784134
xerces_4_2_ibk.csv,0.188405797,0.217391304,0.231884058,0.246376812,0.253623188,0.260869565,0.268115942,0.326086957,0.536231884,0.615942029,0.652173913,0.695652174,0.717391304,0.731884058,0.746376812,0.753623188,0.811594203,0.891304348,1,0.533943555,0.304347826,0.326086957,0.355072464,0.376811594,0.398550725,0.405797101,0.427536232,0.434782609,0.565217391,0.724637681,0.81884058,0.862318841,0.913043478,0.949275362,0.963768116,0.971014493,0.985507246,0.992753623,1,0.67238749
xerces_4_2_j48.csv,0.166666667,0.202898551,0.231884058,0.253623188,0.260869565,0.275362319,0.289855072,0.297101449,0.304347826,0.311594203,0.31884058,0.384057971,0.5,0.528985507,0.543478261,0.543478261,0.869565217,0.942028986,1,0.432875667,0.52173913,0.608695652,0.644927536,0.673913043,0.739130435,0.775362319,0.804347826,0.833333333,0.855072464,0.884057971,0.913043478,0.927536232,0.934782609,0.942028986,0.956521739,0.956521739,0.963768116,0.985507246,1,0.837909992
xerces_4_2_kStar.csv,0.02189781,0.02919708,0.051094891,0.080291971,0.102189781,0.124087591,0.182481752,0.211678832,0.262773723,0.299270073,0.328467153,0.350364964,0.437956204,0.540145985,0.729927007,0.773722628,0.824817518,0.897810219,1,0.381482904,0.485507246,0.550724638,0.615942029,0.666666667,0.710144928,0.760869565,0.797101449,0.826086957,0.876811594,0.898550725,0.913043478,0.934782609,0.956521739,0.956521739,0.971014493,0.97826087,0.985507246,1,1,0.836003051
xerces_4_2_logistic.csv,0.02173913,0.028985507,0.036231884,0.057971014,0.079710145,0.101449275,0.144927536,0.15942029,0.18115942,0.202898551,0.202898551,0.260869565,0.297101449,0.31884058,0.391304348,0.492753623,0.847826087,0.913043478,1,0.302059497,0.550724638,0.615942029,0.695652174,0.768115942,0.804347826,0.84057971,0.869565217,0.884057971,0.905797101,0.920289855,0.934782609,0.942028986,0.956521739,0.971014493,0.97826087,0.985507246,0.992753623,0.992753623,1,0.874141876
xerces_4_2_naiveBayes.csv,0.02189781,0.02919708,0.03649635,0.065693431,0.087591241,0.094890511,0.124087591,0.167883212,0.175182482,0.182481752,0.226277372,0.255474453,0.321167883,0.394160584,0.510948905,0.613138686,0.656934307,0.824817518,1,0.304648483,0.449275362,0.594202899,0.637681159,0.695652174,0.717391304,0.746376812,0.775362319,0.797101449,0.847826087,0.898550725,0.920289855,0.934782609,0.934782609,0.949275362,0.956521739,0.963768116,0.97826087,0.992753623,1,0.831045004
xerces_4_2_randomForest.csv,0.028985507,0.043478261,0.079710145,0.108695652,0.152173913,0.166666667,0.260869565,0.326086957,0.355072464,0.420289855,0.5,0.550724638,0.644927536,0.717391304,0.797101449,0.855072464,0.862318841,0.905797101,1,0.461861175,0.514492754,0.565217391,0.623188406,0.65942029,0.688405797,0.724637681,0.760869565,0.789855072,0.797101449,0.81884058,0.826086957,0.826086957,0.84057971,0.862318841,0.869565217,0.884057971,0.898550725,0.920289855,1,0.782608696
xerces_4_2_smo.csv,0.036231884,0.050724638,0.057971014,0.065217391,0.398550725,0.608695652,0.666666667,0.739130435,0.81884058,0.862318841,0.891304348,0.905797101,0.927536232,0.949275362,0.97826087,0.985507246,0.992753623,1,1,0.680778032,0.036231884,0.050724638,0.057971014,0.065217391,0.398550725,0.608695652,0.666666667,0.739130435,0.81884058,0.862318841,0.891304348,0.905797101,0.927536232,0.949275362,0.97826087,0.985507246,0.992753623,1,1,0.680778032
xerces_4_3_bayesNet.csv,0.016470588,0.023529412,0.028235294,0.032941176,0.08,0.098823529,0.112941176,0.122352941,0.127058824,0.169411765,0.223529412,0.258823529,0.272941176,0.348235294,0.477647059,0.494117647,0.628235294,0.934117647,1,0.286811146,0.437647059,0.534117647,0.576470588,0.64,0.672941176,0.734117647,0.778823529,0.8,0.825882353,0.849411765,0.865882353,0.887058824,0.891764706,0.915294118,0.929411765,0.957647059,0.978823529,0.990588235,1,0.803467492
xerces_4_3_begging.csv,0.018823529,0.035294118,0.049411765,0.075294118,0.087058824,0.096470588,0.115294118,0.124705882,0.134117647,0.164705882,0.218823529,0.294117647,0.407058824,0.496470588,0.545882353,0.6,0.661176471,0.818823529,1,0.312817337,0.496470588,0.588235294,0.668235294,0.729411765,0.764705882,0.795294118,0.818823529,0.849411765,0.882352941,0.908235294,0.92,0.931764706,0.948235294,0.957647059,0.96,0.969411765,0.988235294,0.990588235,1,0.850897833
xerces_4_3_decisionTable.csv,0.011764706,0.016470588,0.056470588,0.084705882,0.101176471,0.112941176,0.12,0.127058824,0.183529412,0.235294118,0.249411765,0.261176471,0.270588235,0.390588235,0.442352941,0.569411765,0.602352941,0.795294118,1,0.296346749,0.496470588,0.597647059,0.677647059,0.734117647,0.783529412,0.811764706,0.842352941,0.863529412,0.877647059,0.894117647,0.917647059,0.936470588,0.955294118,0.964705882,0.974117647,0.983529412,0.988235294,0.995294118,1,0.857585139
xerces_4_3_ibk.csv,0.16,0.178823529,0.192941176,0.202352941,0.207058824,0.214117647,0.216470588,0.263529412,0.294117647,0.407058824,0.501176471,0.517647059,0.527058824,0.529411765,0.668235294,0.708235294,0.727058824,0.778823529,1,0.436532508,0.258823529,0.291764706,0.308235294,0.334117647,0.348235294,0.36,0.367058824,0.371764706,0.383529412,0.425882353,0.670588235,0.818823529,0.887058824,0.938823529,0.96,0.971764706,0.988235294,0.997647059,1,0.614860681
xerces_4_3_j48.csv,0.084705882,0.101176471,0.115294118,0.127058824,0.134117647,0.141176471,0.145882353,0.150588235,0.155294118,0.183529412,0.2,0.327058824,0.491764706,0.545882353,0.574117647,0.590588235,0.625882353,0.795294118,1,0.341547988,0.449411765,0.590588235,0.632941176,0.703529412,0.741176471,0.795294118,0.828235294,0.847058824,0.861176471,0.884705882,0.903529412,0.927058824,0.952941176,0.96,0.974117647,0.981176471,0.988235294,0.990588235,1,0.842724458
xerces_4_3_kStar.csv,0.018823529,0.035294118,0.044705882,0.061176471,0.065882353,0.084705882,0.117647059,0.136470588,0.148235294,0.183529412,0.247058824,0.331764706,0.378823529,0.44,0.494117647,0.583529412,0.682352941,0.863529412,1,0.311455108,0.538823529,0.628235294,0.703529412,0.748235294,0.785882353,0.821176471,0.844705882,0.868235294,0.889411765,0.901176471,0.910588235,0.934117647,0.941176471,0.962352941,0.974117647,0.981176471,0.992941176,0.995294118,1,0.864272446
xerces_4_3_logistic.csv,0.011764706,0.023529412,0.030588235,0.035294118,0.047058824,0.058823529,0.075294118,0.105882353,0.136470588,0.183529412,0.242352941,0.315294118,0.468235294,0.555294118,0.689411765,0.771764706,0.844705882,0.941176471,1,0.344024768,0.628235294,0.712941176,0.767058824,0.8,0.84,0.865882353,0.887058824,0.905882353,0.92,0.938823529,0.952941176,0.962352941,0.967058824,0.971764706,0.981176471,0.985882353,0.990588235,0.997647059,1,0.89869969
xerces_4_3_naiveBayes.csv,0.014117647,0.021176471,0.025882353,0.032941176,0.049411765,0.063529412,0.077647059,0.098823529,0.127058824,0.155294118,0.195294118,0.218823529,0.301176471,0.350588235,0.423529412,0.534117647,0.625882353,0.741176471,1,0.266130031,0.454117647,0.567058824,0.616470588,0.696470588,0.734117647,0.76,0.804705882,0.821176471,0.861176471,0.877647059,0.894117647,0.901176471,0.912941176,0.92,0.945882353,0.971764706,0.981176471,0.992941176,1,0.826996904
xerces_4_3_randomForest.csv,0.028169014,0.049295775,0.072769953,0.096244131,0.124413146,0.14084507,0.164319249,0.178403756,0.20657277,0.26056338,0.295774648,0.392018779,0.427230047,0.457746479,0.514084507,0.563380282,0.676056338,0.845070423,1,0.341734618,0.319248826,0.377934272,0.415492958,0.450704225,0.469483568,0.5,0.516431925,0.539906103,0.561032864,0.572769953,0.593896714,0.615023474,0.622065728,0.631455399,0.659624413,0.680751174,0.687793427,0.845070423,1,0.582036076
xerces_4_3_smo.csv,0.016470588,0.021176471,0.277647059,0.552941176,0.675294118,0.757647059,0.8,0.844705882,0.877647059,0.905882353,0.924705882,0.934117647,0.948235294,0.962352941,0.974117647,0.983529412,0.990588235,0.997647059,1,0.760247678,0.016470588,0.021176471,0.277647059,0.552941176,0.675294118,0.757647059,0.8,0.844705882,0.877647059,0.905882353,0.924705882,0.934117647,0.948235294,0.962352941,0.974117647,0.983529412,0.990588235,0.997647059,1,0.760247678
